mfg,makes,carlines,type,percent_content_USA_CAN,percent_content_other1,percent_content_other2,final_assembly1,final_assembly2,source_E1,source_E2,source_T1,source_T2,year,mfg_HQ,E_US,E_CA,T_US,T_CA,E_MX,T_MX,us_ca_shr,other1_shr,other1_who,other2_shr,other2_who,mx_shr,ell,add_plant,nafta_assembly,rem_shr,mx_shr_rem,mx_shr_rem_mn,stata_merge,mx_shr_con,mx_shr_lib,nafta_shr_lib,nafta_shr_con
Ford Motor,Ford,F-Series 5.0L,Truck,60%,15% M,,US,,CN,,US,,2011,USA,false,true,true,false,false,false,60.0,15.0, M,,,15,US,false,true,40.0,0.375,0.53367526812048,3,15,15.0,75.0,75.0
Ford Motor,Ford,"Fusion 2.5L, 2.5L HEV
(Auto)",PC,20%,50% M,,M,,M,,US,,2011,USA,false,false,true,false,true,false,20.0,50.0, M,,,50,MX,false,true,80.0,0.625,0.5866833479213494,3,50,50.0,70.0,70.0
Ford Motor,Ford,"Fusion 2.5L, 2.5L HEV
(M5, Auto -select shift,
CVT)",PC,20%,50% M,,M,,M,,J,,2011,USA,false,false,false,false,true,false,20.0,50.0, M,,,50,MX,false,true,80.0,0.625,0.5866833479213494,3,50,50.0,70.0,70.0
Ford Motor,Ford,"Fusion 3.0, 3.5L (Auto)",PC,20%,50% M,,M,,US,,US,,2011,USA,true,false,true,false,false,false,20.0,50.0, M,,,50,MX,false,true,80.0,0.625,0.5866833479213494,3,50,50.0,70.0,70.0
Ford Motor,Ford,"Fusion 3.0L, 3.5L (M5,
Auto -select shift, CVT)",PC,20%,50% M,,M,,US,,J,,2011,USA,true,false,false,false,false,false,20.0,50.0, M,,,50,MX,false,true,80.0,0.625,0.5866833479213494,3,50,50.0,70.0,70.0
Ford Motor,Ford,Mustang (Auto),PC,65%,,,US,,US,,US,,2011,USA,true,false,true,false,false,false,65.0,,,,,,US,false,true,35.0,,0.53367526812048,3,0,14.0,79.0,65.0
Ford Motor,Ford,Mustang (Manual),PC,65%,,,US,,US,,CH,M,2011,USA,true,false,false,false,false,true,65.0,,,,,,US,false,true,35.0,,0.53367526812048,3,0,14.0,79.0,65.0
Ford Motor,Ford,Ranger 2.3L (Auto),Truck,65%,,,US,,SP,,F,,2011,USA,false,false,false,false,false,false,65.0,,,,,,US,false,true,35.0,,0.53367526812048,3,0,14.0,79.0,65.0
Ford Motor,Ford,Ranger 2.3L (M5),Truck,65%,,,US,,SP,,J,,2011,USA,false,false,false,false,false,false,65.0,,,,,,US,false,true,35.0,,0.53367526812048,3,0,14.0,79.0,65.0
Ford Motor,Ford,Ranger 4.0L (Auto),Truck,65%,,,US,,G,,F,,2011,USA,false,false,false,false,false,false,65.0,,,,,,US,false,true,35.0,,0.53367526812048,3,0,14.0,79.0,65.0
Ford Motor,Ford,Ranger 4.0L (M5),Truck,65%,,,US,,G,,J,,2011,USA,false,false,false,false,false,false,65.0,,,,,,US,false,true,35.0,,0.53367526812048,3,0,14.0,79.0,65.0
Ford Motor,Ford,Taurus,PC,65%,,,US,,US,,US,,2011,USA,true,false,true,false,false,false,65.0,,,,,,US,false,true,35.0,,0.53367526812048,3,0,14.0,79.0,65.0
Ford Motor,Lincoln,MKS,PC,55%,,,US,,US,,US,,2011,USA,true,false,true,false,false,false,55.0,,,,,,US,false,true,45.0,,0.53367526812048,3,0,14.0,69.0,55.0
Ford Motor,Lincoln,MKT,PC,65%,,,CN,,US,,US,,2011,USA,true,false,true,false,false,false,65.0,,,,,,CA,false,true,35.0,,0.5172579287397855,3,0,14.0,79.0,65.0
Ford Motor,Lincoln,MKX,MPV,65%,,,CN,,US,,US,,2011,USA,true,false,true,false,false,false,65.0,,,,,,CA,false,true,35.0,,0.5172579287397855,3,0,14.0,79.0,65.0
Ford Motor,Lincoln,MKZ 2.5L HEV,PC,20%,45% M,20% J,M,,M,,J,,2011,USA,false,false,false,false,true,false,20.0,45.0, M,20.0, J,45,MX,false,true,80.0,0.5625,0.5866833479213494,3,45,45.0,65.0,65.0
Ford Motor,Lincoln,MKZ 3.5L,PC,20%,45% M,20% J,M,,US,,J,,2011,USA,true,false,false,false,false,false,20.0,45.0, M,20.0, J,45,MX,false,true,80.0,0.5625,0.5866833479213494,3,45,45.0,65.0,65.0
Ford Motor,Lincoln,Navigator,MPV,50%,20% M,,US,,US,,US,,2011,USA,true,false,true,false,false,false,50.0,20.0, M,,,20,US,false,true,50.0,0.4,0.53367526812048,3,20,20.0,70.0,70.0
Ford Motor,Lincoln,Town Car,PC,75%,,,CN,,US,,US,,2011,USA,true,false,true,false,false,false,75.0,,,,,,CA,false,true,25.0,,0.5172579287397855,3,0,12.931448218494637,87.93144821849464,75.0
Ford Motor,Mercury,Grand Marquis,PC,75%,,,CN,,US,,US,,2011,USA,true,false,true,false,false,false,75.0,,,,,,CA,false,true,25.0,,0.5172579287397855,3,0,12.931448218494637,87.93144821849464,75.0
Ford Motor,Mercury,"Mariner 2.5L, 2.5L/Electric
(Auto)",MPV,70%,,,US,,M,,US,,2011,USA,false,false,true,false,true,false,70.0,,,,,,US,false,true,30.0,,0.53367526812048,3,0,14.0,84.0,70.0
Ford Motor,Mercury,"Mariner 2.5L, 2.5L/Electric
(CVT)",MPV,70%,,,US,,M,,J,,2011,USA,false,false,false,false,true,false,70.0,,,,,,US,false,true,30.0,,0.53367526812048,3,0,14.0,84.0,70.0
Ford Motor,Mercury,Mariner 3.0L (Auto),MPV,70%,,,US,,US,,US,,2011,USA,true,false,true,false,false,false,70.0,,,,,,US,false,true,30.0,,0.53367526812048,3,0,14.0,84.0,70.0
Ford Motor,Mercury,Mariner 3.0L (CVT),MPV,70%,,,US,,US,,J,,2011,USA,true,false,false,false,false,false,70.0,,,,,,US,false,true,30.0,,0.53367526812048,3,0,14.0,84.0,70.0
Ford Motor,Mercury,"Milan 2.5L, 2.5L HEV
(Auto)",PC,25%,50% M,,M,,M,,US,,2011,USA,false,false,true,false,true,false,25.0,50.0, M,,,50,MX,false,true,75.0,0.6666666666666666,0.5866833479213494,3,50,50.0,75.0,75.0
Ford Motor,Mercury,"Milan 2.5L, 2.5L HEV (M5,
Auto -select shift, CVT)",PC,25%,50% M,,M,,M,,J,,2011,USA,false,false,false,false,true,false,25.0,50.0, M,,,50,MX,false,true,75.0,0.6666666666666666,0.5866833479213494,3,50,50.0,75.0,75.0
Ford Motor,Mercury,"Milan 3.0, 3.5L (Auto)",PC,25%,50% M,,M,,US,,US,,2011,USA,true,false,true,false,false,false,25.0,50.0, M,,,50,MX,false,true,75.0,0.6666666666666666,0.5866833479213494,3,50,50.0,75.0,75.0
Ford Motor,Mercury,"Milan 3.0L, 3.5L (M5, Auto -
select shift, CVT)",PC,25%,50% M,,M,,US,,J,,2011,USA,true,false,false,false,false,false,25.0,50.0, M,,,50,MX,false,true,75.0,0.6666666666666666,0.5866833479213494,3,50,50.0,75.0,75.0
Fuji Heavy Industries,Subaru,Legacy,PC,50%,35% J,,US,,J,,J,,2011,JPN,false,false,false,false,false,false,50.0,35.0, J,,,,US,false,true,15.0,,0.53367526812048,3,0,8.005129021807202,58.0051290218072,50.0
Fuji Heavy Industries,Subaru,Outback,MPV,50%,30% J,,US,,J,,J,,2011,JPN,false,false,false,false,false,false,50.0,30.0, J,,,,US,false,true,20.0,,0.53367526812048,3,0,10.673505362409601,60.6735053624096,50.0
Fuji Heavy Industries,Subaru,Tribeca,MPV,40%,35% J,,US,,J,,J,,2011,JPN,false,false,false,false,false,false,40.0,35.0, J,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,53.341881703012,40.0
General Motors,Buick,Enclave,MPV,75%,,,US,,US,,US,,2011,USA,true,false,true,false,false,false,75.0,,,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,88.341881703012,75.0
General Motors,Buick,LaCrosse,PC,57%,19% M,,US,,CN,M,US,M,2011,USA,false,true,true,false,true,true,57.0,19.0, M,,,19,US,false,true,43.0,0.4418604651162791,0.53367526812048,3,19,19.0,76.0,76.0
General Motors,Buick,Lucerne,PC,76%,,,US,,US,,US,,2011,USA,true,false,true,false,false,false,76.0,,,,,,US,false,true,24.0,,0.53367526812048,3,0,12.80820643489152,88.80820643489152,76.0
General Motors,Buick,Regal (Canada),PC,60%,15% M,,CN,,US,"CN, G","US, M","G, J",2011,USA,true,true,true,false,false,false,60.0,15.0, M,,,15,CA,false,true,40.0,0.375,0.5172579287397855,3,15,15.0,75.0,75.0
General Motors,Cadillac,CTS,PC,65%,,,US,,"US, CN",M,US,"M, F",2011,USA,true,true,true,false,true,true,65.0,,,,,,US,false,true,35.0,,0.53367526812048,3,0,14.0,79.0,65.0
General Motors,Cadillac,DTS,PC,76%,,,US,,US,,US,,2011,USA,true,false,true,false,false,false,76.0,,,,,,US,false,true,24.0,,0.53367526812048,3,0,12.80820643489152,88.80820643489152,76.0
General Motors,Cadillac,Escalade/EXT/ESV,MPV,65%,31% M,,US,M,US,M,US,M,2011,USA,true,false,true,false,true,true,65.0,31.0, M,,,31,US,false,true,35.0,0.8857142857142857,0.53367526812048,3,31,31.0,96.0,96.0
General Motors,Cadillac,SRX,MPV,21%,67% M,,M,,M,,US,,2011,USA,false,false,true,false,true,false,21.0,67.0, M,,,67,MX,false,true,79.0,0.8481012658227848,0.5866833479213494,3,67,67.0,88.0,88.0
General Motors,Cadillac,STS,PC,65%,,,US,,"US, CN",M,US,"M, F",2011,USA,true,true,true,false,true,true,65.0,,,,,,US,false,true,35.0,,0.53367526812048,3,0,14.0,79.0,65.0
General Motors,Chevrolet,Avalanche,MPV,65%,31% M,,US,M,US,M,US,M,2011,USA,true,false,true,false,true,true,65.0,31.0, M,,,31,US,false,true,35.0,0.8857142857142857,0.53367526812048,3,31,31.0,96.0,96.0
General Motors,Chevrolet,Camaro,PC,66%,15% M,,CN,,US,M,US,"J,M,F",2011,USA,true,false,true,false,true,false,66.0,15.0, M,,,15,CA,false,true,34.0,0.4411764705882353,0.5172579287397855,3,15,15.0,81.0,81.0
General Motors,Chevrolet,Captiva,MPV,26%,56% M,,M,,US,"CH, M",US,,2011,USA,true,false,true,false,false,false,26.0,56.0, M,,,56,MX,false,true,74.0,0.7567567567567568,0.5866833479213494,3,56,56.0,82.0,82.0
General Motors,Chevrolet,Colorado,Truck,75%,,,US,,US,,M,J,2011,USA,true,false,false,false,false,true,75.0,,,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,88.341881703012,75.0
General Motors,Chevrolet,Corvette,PC,75%,,,US,,US,,US,,2011,USA,true,false,true,false,false,false,75.0,,,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,88.341881703012,75.0
General Motors,Chevrolet,Cruze,PC,45%,19% A,15% M,US,,A,M,A,M,2011,USA,false,false,false,false,true,true,45.0,19.0, A,15.0, M,15,US,false,true,36.0,0.4166666666666667,0.53367526812048,3,15,15.0,60.0,60.0
General Motors,Chevrolet,Equinox,MPV,66%,,,CN,,US,CA,US,"M, K",2011,USA,true,true,true,false,false,true,66.0,,,,,,CA,false,true,34.0,,0.5172579287397855,3,0,14.0,80.0,66.0
General Motors,Chevrolet,Express,"MPV,Truck",80%,,,US,,US,,US,M,2011,USA,true,false,true,false,false,true,80.0,,,,,,US,false,true,20.0,,0.53367526812048,3,0,10.673505362409601,90.6735053624096,80.0
General Motors,Chevrolet,HHR,"MPV,Truck",37%,57% M,,M,,US,G,US,"SW, I",2011,USA,true,false,true,false,false,false,37.0,57.0, M,,,57,MX,false,true,63.0,0.9047619047619048,0.5866833479213494,3,57,57.0,94.0,94.0
General Motors,Chevrolet,Impala,PC,77%,15% M,,CN,,US,M,US,,2011,USA,true,false,true,false,true,false,77.0,15.0, M,,,15,CA,false,true,23.0,0.6521739130434783,0.5172579287397855,3,15,15.0,92.0,92.0
General Motors,Chevrolet,Silverado,Truck,61%,34% M,,US,M,US,M,US,M,2011,USA,true,false,true,false,true,true,61.0,34.0, M,,,34,US,false,true,39.0,0.8717948717948718,0.53367526812048,3,34,34.0,95.0,95.0
General Motors,Chevrolet,Suburban,MPV,65%,31% M,,US,M,US,M,US,M,2011,USA,true,false,true,false,true,true,65.0,31.0, M,,,31,US,false,true,35.0,0.8857142857142857,0.53367526812048,3,31,31.0,96.0,96.0
General Motors,Chevrolet,Tahoe,MPV,65%,31% M,,US,M,US,M,US,M,2011,USA,true,false,true,false,true,true,65.0,31.0, M,,,31,US,false,true,35.0,0.8857142857142857,0.53367526812048,3,31,31.0,96.0,96.0
General Motors,Chevrolet,Traverse,MPV,75%,,,US,,US,,US,,2011,USA,true,false,true,false,false,false,75.0,,,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,88.341881703012,75.0
General Motors,Chevrolet,Volt,PC,40%,20% K,,US,,A,,J,,2011,USA,false,false,false,false,false,false,40.0,20.0, K,,,,US,false,true,40.0,,0.53367526812048,3,0,14.0,54.0,40.0
General Motors,GMC,Acadia,MPV,75%,,,US,,US,,US,,2011,USA,true,false,true,false,false,false,75.0,,,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,88.341881703012,75.0
General Motors,GMC,Canyon,Truck,75%,,,US,,US,,M,J,2011,USA,true,false,false,false,false,true,75.0,,,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,88.341881703012,75.0
General Motors,GMC,Savana,"MPV,Truck",80%,,,US,,US,,US,M,2011,USA,true,false,true,false,false,true,80.0,,,,,,US,false,true,20.0,,0.53367526812048,3,0,10.673505362409601,90.6735053624096,80.0
General Motors,GMC,Sierra,Truck,61%,34% M,,US,M,US,M,US,M,2011,USA,true,false,true,false,true,true,61.0,34.0, M,,,34,US,false,true,39.0,0.8717948717948718,0.53367526812048,3,34,34.0,95.0,95.0
General Motors,GMC,Terrain,MPV,66%,,,CN,,US,CA,US,"M, K",2011,USA,true,true,true,false,false,true,66.0,,,,,,CA,false,true,34.0,,0.5172579287397855,3,0,14.0,80.0,66.0
General Motors,GMC,"Yukon, Denali Yukon XL,
Denali XL",MPV,65%,31% M,,US,M,US,M,US,M,2011,USA,true,false,true,false,true,true,65.0,31.0, M,,,31,US,false,true,35.0,0.8857142857142857,0.53367526812048,3,31,31.0,96.0,96.0
General Motors,Saab,9-4 X,MPV,21%,67%M,,M,,M,,US,,2011,USA,false,false,true,false,true,false,21.0,67.0,M,,,67,MX,false,true,79.0,0.8481012658227848,0.5866833479213494,3,67,67.0,88.0,88.0
Hyundai Motor Co.,Hyundai,"Elantra ""UD""",PC,34%,65% K,,US,,K,,US,,2011,KOR,false,false,true,false,false,false,34.0,65.0, K,,,,US,false,true,1.0,,0.53367526812048,3,0,0.53367526812048,34.53367526812048,34.0
Hyundai Motor Co.,Hyundai,Santa Fe,MPV,50%,50% K,,US,,US,,US,,2011,KOR,true,false,true,false,false,false,50.0,50.0, K,,,,US,false,true,0.0,,0.53367526812048,3,0,0.0,50.0,50.0
Hyundai Motor Co.,Hyundai,Sonata,PC,41%,58% K,,US,,US,,K,,2011,KOR,true,false,false,false,false,false,41.0,58.0, K,,,,US,false,true,1.0,,0.53367526812048,3,0,0.53367526812048,41.53367526812048,41.0
Kia Motors Corp.,Kia,Sorento XMA,MPV,60%,40% K,,US,,US,,US,,2011,KOR,true,false,true,false,false,false,60.0,40.0, K,,,,US,false,true,0.0,,0.53367526812048,3,0,0.0,60.0,60.0
Mazda Motor Corp.,Mazda,6,PC,55%,35% J,,US,,J,,J,,2011,JPN,false,false,false,false,false,false,55.0,35.0, J,,,,US,false,true,10.0,,0.53367526812048,3,0,5.336752681204801,60.3367526812048,55.0
Mazda Motor Corp.,Mazda,Tribute 2.5L auto trans,MPV,50%,25% J,,US,,M,,US,,2011,JPN,false,false,true,false,true,false,50.0,25.0, J,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,63.341881703012,50.0
Mazda Motor Corp.,Mazda,"Tribute 2.5L, Hybrid (5MT,
CVT)",MPV,50%,25% J,,US,,M,,J,,2011,JPN,false,false,false,false,true,false,50.0,25.0, J,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,63.341881703012,50.0
Mazda Motor Corp.,Mazda,"Tribute 3.0L (5MT, CVT)",MPV,50%,25% J,,US,,US,,J,,2011,JPN,true,false,false,false,false,false,50.0,25.0, J,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,63.341881703012,50.0
Mazda Motor Corp.,Mazda,Tribute 3.0L (6AT),MPV,50%,25% J,,US,,US,,US,,2011,JPN,true,false,true,false,false,false,50.0,25.0, J,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,63.341881703012,50.0
Mercedes Benz,Mercedes,GL-Class,MPV,62%,21% G,,US,,G,,G,,2011,DEU,false,false,false,false,false,false,62.0,21.0, G,,,,US,false,true,17.0,,0.53367526812048,3,0,9.07247955804816,71.07247955804816,62.0
Mercedes Benz,Mercedes,ML-Class,MPV,62%,21% G,,US,,G,,G,,2011,DEU,false,false,false,false,false,false,62.0,21.0, G,,,,US,false,true,17.0,,0.53367526812048,3,0,9.07247955804816,71.07247955804816,62.0
Mercedes Benz,Mercedes,R-Class Wagon,PC,62%,21% G,,US,,G,,G,,2011,DEU,false,false,false,false,false,false,62.0,21.0, G,,,,US,false,true,17.0,,0.53367526812048,3,0,9.07247955804816,71.07247955804816,62.0
Mitsubishi Motors,Mitsubishi,Eclipse/Eclipse Spyder,PC,58%,28% J,,US,,J,,J,,2011,JPN,false,false,false,false,false,false,58.0,28.0, J,,,,US,false,true,14.0,,0.53367526812048,3,0,7.4714537536867205,65.47145375368672,58.0
Mitsubishi Motors,Mitsubishi,Endeavor,MPV,57%,31% J,,US,,J,,J,,2011,JPN,false,false,false,false,false,false,57.0,31.0, J,,,,US,false,true,12.0,,0.53367526812048,3,0,6.40410321744576,63.40410321744576,57.0
Mitsubishi Motors,Mitsubishi,Galant,PC,57%,31% J,,US,,J,,J,,2011,JPN,false,false,false,false,false,false,57.0,31.0, J,,,,US,false,true,12.0,,0.53367526812048,3,0,6.40410321744576,63.40410321744576,57.0
Nissan North America,Nissan,Altima HEV,PC,60%,15% J,,US,,J,,J,,2011,JPN,false,false,false,false,false,false,60.0,15.0, J,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,73.341881703012,60.0
Nissan North America,Nissan,"Altima, Altima Coupe, 4 cyl",PC,60%,15% J,,US,,US,,US,,2011,JPN,true,false,true,false,false,false,60.0,15.0, J,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,73.341881703012,60.0
Nissan North America,Nissan,"Altima, Altima Coupe, 6 cyl",PC,60%,15% J,,US,,J,,US,,2011,JPN,false,false,true,false,false,false,60.0,15.0, J,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,73.341881703012,60.0
Nissan North America,Nissan,Armada,MPV,45%,23% J,,US,,US,,J,,2011,JPN,true,false,false,false,false,false,45.0,23.0, J,,,,US,false,true,32.0,,0.53367526812048,3,0,14.0,59.0,45.0
Nissan North America,Nissan,Frontier 4 & 6 CYL,Truck,50%,27% J,,US,,US,,J,,2011,JPN,true,false,false,false,false,false,50.0,27.0, J,,,,US,false,true,23.0,,0.53367526812048,3,0,12.274531166771041,62.27453116677104,50.0
Nissan North America,Nissan,Maxima,PC,55%,22% J,,US,,J,,J,,2011,JPN,false,false,false,false,false,false,55.0,22.0, J,,,,US,false,true,23.0,,0.53367526812048,3,0,12.274531166771041,67.27453116677104,55.0
Nissan North America,Nissan,Pathfinder 6 & 8 CYL,MPV,50%,26% J,,US,,US,,J,,2011,JPN,true,false,false,false,false,false,50.0,26.0, J,,,,US,false,true,24.0,,0.53367526812048,3,0,12.80820643489152,62.80820643489152,50.0
Nissan North America,Nissan,Sentra,PC,19%,50% M,25% J,M,,J,,J,,2011,JPN,false,false,false,false,false,false,19.0,50.0, M,25.0, J,50,MX,false,true,81.0,0.6172839506172839,0.5866833479213494,3,50,50.0,69.0,69.0
Nissan North America,Nissan,Titan,Truck,50%,21% J,,US,,US,,J,,2011,JPN,true,false,false,false,false,false,50.0,21.0, J,,,,US,false,true,29.0,,0.53367526812048,3,0,14.0,64.0,50.0
Nissan North America,Nissan,"Versa Hatchback, Sedan",PC,13%,45% M,31% J,M,,J,,J,,2011,JPN,false,false,false,false,false,false,13.0,45.0, M,31.0, J,45,MX,false,true,87.0,0.5172413793103449,0.5866833479213494,3,45,45.0,58.0,58.0
Nissan North America,Nissan,Xterra,MPV,50%,27% J,,US,,US,,J,,2011,JPN,true,false,false,false,false,false,50.0,27.0, J,,,,US,false,true,23.0,,0.53367526812048,3,0,12.274531166771041,62.27453116677104,50.0
Think,Think,City (Type 2),PC,50%,,,US,,T,,I,,2011,ROW,false,false,false,false,false,false,50.0,,,,,,US,false,true,50.0,,0.53367526812048,3,0,14.0,64.0,50.0
Toyota Motor,Toyota,Avalon,PC,80%,15% J,,US,,US,,US,,2011,JPN,true,false,true,false,false,false,80.0,15.0, J,,,,US,false,true,5.0,,0.53367526812048,3,0,2.6683763406024004,82.6683763406024,80.0
Toyota Motor,Toyota,Camry,PC,80%,15% J,,US,J,US,,US,J,2011,JPN,true,false,true,false,false,false,80.0,15.0, J,,,,US,false,true,5.0,,0.53367526812048,3,0,2.6683763406024004,82.6683763406024,80.0
Toyota Motor,Toyota,Highlander,MPV,70%,25% J,,US,,US,J,J,,2011,JPN,true,false,false,false,false,false,70.0,25.0, J,,,,US,false,true,5.0,,0.53367526812048,3,0,2.6683763406024004,72.6683763406024,70.0
Toyota Motor,Toyota,Matrix,PC,65%,,,CN,,US,,J,,2011,JPN,true,false,false,false,false,false,65.0,,,,,,CA,false,true,35.0,,0.5172579287397855,3,0,14.0,79.0,65.0
Toyota Motor,Toyota,Sequoia,MPV,80%,15% J,,US,,US,,US,,2011,JPN,true,false,true,false,false,false,80.0,15.0, J,,,,US,false,true,5.0,,0.53367526812048,3,0,2.6683763406024004,82.6683763406024,80.0
Toyota Motor,Toyota,Sienna,MPV,75%,,,US,,US,J,US,J,2011,JPN,true,false,true,false,false,false,75.0,,,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,88.341881703012,75.0
Toyota Motor,Toyota,Tacoma,Truck,70%,20% J,,US,M,US,J,US,J,2011,JPN,true,false,true,false,false,false,70.0,20.0, J,,,,US,false,true,10.0,,0.53367526812048,3,0,5.336752681204801,75.3367526812048,70.0
Toyota Motor,Toyota,Tundra,Truck,80%,,,US,,US,J,US,,2011,JPN,true,false,true,false,false,false,80.0,,,,,,US,false,true,20.0,,0.53367526812048,3,0,10.673505362409601,90.6735053624096,80.0
Toyota Motor,Toyota,Venza,MPV,75%,25% J,,US,,J,US,J,US,2011,JPN,true,false,true,false,false,false,75.0,25.0, J,,,,US,false,true,0.0,,0.53367526812048,3,0,0.0,75.0,75.0
Volkswagen-Audi,Volkswagen,"Jetta SportWagen, 2.0L
TDI",PC,7%,35% M,35% G,M,,G,,G,,2011,DEU,false,false,false,false,false,false,7.0,35.0, M,35.0, G,35,MX,false,true,93.0,0.3763440860215054,0.5866833479213494,3,35,35.0,42.0,42.0
Volkswagen-Audi,Volkswagen,"Jetta SportWagen, 2.5L
Auto",PC,7%,35% M,35% G,M,,M,,J,,2011,DEU,false,false,false,false,true,false,7.0,35.0, M,35.0, G,35,MX,false,true,93.0,0.3763440860215054,0.5866833479213494,3,35,35.0,42.0,42.0
Volkswagen-Audi,Volkswagen,"Jetta SportWagen, 2.5L
Manual",PC,7%,35% M,35% G,M,,M,,A,,2011,DEU,false,false,false,false,true,false,7.0,35.0, M,35.0, G,35,MX,false,true,93.0,0.3763440860215054,0.5866833479213494,3,35,35.0,42.0,42.0
Volkswagen-Audi,Volkswagen,"Jetta, 2.0L TDI",PC,9%,40% M,20% G,M,,G,,G,,2011,DEU,false,false,false,false,false,false,9.0,40.0, M,20.0, G,40,MX,false,true,91.0,0.43956043956043955,0.5866833479213494,3,40,40.0,49.0,49.0
Volkswagen-Audi,Volkswagen,"Jetta, 2.0L TS Auto",PC,9%,40% M,20% G,M,,M,,J,,2011,DEU,false,false,false,false,true,false,9.0,40.0, M,20.0, G,40,MX,false,true,91.0,0.43956043956043955,0.5866833479213494,3,40,40.0,49.0,49.0
Volkswagen-Audi,Volkswagen,"Jetta, 2.0L TS Manual",PC,9%,40% M,20% G,M,,M,,A,,2011,DEU,false,false,false,false,true,false,9.0,40.0, M,20.0, G,40,MX,false,true,91.0,0.43956043956043955,0.5866833479213494,3,40,40.0,49.0,49.0
Volkswagen-Audi,Volkswagen,"Jetta, 2.5L Auto",PC,9%,40% M,20% G,M,,M,,J,,2011,DEU,false,false,false,false,true,false,9.0,40.0, M,20.0, G,40,MX,false,true,91.0,0.43956043956043955,0.5866833479213494,3,40,40.0,49.0,49.0
Volkswagen-Audi,Volkswagen,"Jetta, 2.5L Manual",PC,9%,40% M,20% G,M,,M,,A,,2011,DEU,false,false,false,false,true,false,9.0,40.0, M,20.0, G,40,MX,false,true,91.0,0.43956043956043955,0.5866833479213494,3,40,40.0,49.0,49.0
Volkswagen-Audi,Volkswagen,Routan,MPV,82%,,,CN,,US,US,US,,2011,DEU,true,false,true,false,false,false,82.0,,,,,,CA,false,true,18.0,,0.5172579287397855,3,0,9.310642717316139,91.31064271731614,82.0
Wheego,Wheego,Wheego LiFe,PC,73%,24% CH,,CN,US,US,,I,,2011,ROW,true,false,false,false,false,false,73.0,24.0, CH,,,,CA,false,true,3.0,,0.5172579287397855,3,0,1.5517737862193566,74.55177378621936,73.0
American Honda,Acura,MDX,MPV,65%,25% J,,CN,,US,,J,,2012,JPN,true,false,false,false,false,false,65.0,25.0, J,,,,CA,false,true,10.0,,0.5172579287397855,3,0,5.172579287397855,70.17257928739785,65.0
American Honda,Acura,RDX,MPV,70%,20% J,,US,,J,,US,,2012,JPN,false,false,true,false,false,false,70.0,20.0, J,,,,US,false,true,10.0,,0.53367526812048,3,0,5.336752681204801,75.3367526812048,70.0
American Honda,Acura,TL,PC,60%,20% J,,US,,US,,J,,2012,JPN,true,false,false,false,false,false,60.0,20.0, J,,,,US,false,true,20.0,,0.53367526812048,3,0,10.673505362409601,70.6735053624096,60.0
American Honda,Acura,ZDX,PC,65%,25% J,,CN,,US,,J,,2012,JPN,true,false,false,false,false,false,65.0,25.0, J,,,,CA,false,true,10.0,,0.5172579287397855,3,0,5.172579287397855,70.17257928739785,65.0
American Honda,Honda,Accord,PC,80%,,,US,,US,,US,"J, P",2012,JPN,true,false,true,false,false,false,80.0,,,,,,US,false,true,20.0,,0.53367526812048,3,0,10.673505362409601,90.6735053624096,80.0
American Honda,Honda,Civic,PV,65%,20% J,,US,"CN, J",US,J,J,,2012,JPN,true,false,false,false,false,false,65.0,20.0, J,,,,US,false,true,15.0,,0.53367526812048,3,0,8.005129021807202,73.0051290218072,65.0
American Honda,Honda,Crosstour,MPV,80%,,,US,,US,,US,,2012,JPN,true,false,true,false,false,false,80.0,,,,,,US,false,true,20.0,,0.53367526812048,3,0,10.673505362409601,90.6735053624096,80.0
American Honda,Honda,CR-V,MPV,65%,20% J,,US,"CN, J, M",US,J,US,J,2012,JPN,true,false,true,false,false,false,65.0,20.0, J,,,,US,false,true,15.0,,0.53367526812048,3,0,8.005129021807202,73.0051290218072,65.0
American Honda,Honda,Odyssey,MPV,70%,15% J,,US,,US,,US,,2012,JPN,true,false,true,false,false,false,70.0,15.0, J,,,,US,false,true,15.0,,0.53367526812048,3,0,8.005129021807202,78.0051290218072,70.0
American Honda,Honda,Pilot,MPV,75%,,,US,,US,,US,,2012,JPN,true,false,true,false,false,false,75.0,,,,,,US,false,true,25.0,,0.53367526812048,3,0,13.341881703012001,88.341881703012,75.0
